old_path,new_path,path_changed,sha256_before,sha256_after,file_hash_changed,change_reason
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST03/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST04/metadata.json,True,280167c61d1ee3d58f45d9d8118d782953837ef54e29106d3218fb644ab879a7,df67809076218b4013af74debd72c712f16f1d430dedc500a34bd6145757502e,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST03/MODIS_halo7_ST03_2022-03-22_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST04/MODIS_halo7_ST04_2022-03-22_native.tif,True,6621544d3090864131a5d9192d5641090794ad02db50306696965975763bd8dc,6621544d3090864131a5d9192d5641090794ad02db50306696965975763bd8dc,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST03/raw/ST03_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST04/raw/ST04_halo7.json,True,7072344f374bc7d7d23e98c672f5dbba626c85d2a26c37f3997c7372f7841c9e,070d76e60e9f107e5bb6371de7d38e3b43387f2e4cc646af18984f5c22b6ddec,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST03/raw/ST03_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST04/raw/ST04_halo7.tif,True,85d50bee5727a42aadd57e160f351a594be2dee209c9a47b95f2a26e5e49535a,85d50bee5727a42aadd57e160f351a594be2dee209c9a47b95f2a26e5e49535a,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST03/RF25_halo7_ST03_2022-03-22_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST04/RF25_halo7_ST04_2022-03-22_20m.tif,True,55cb4b633d06ff2d8953efc01dcfc0ccb61a2338623858b48d3b3ab27d1ccc63,f081df1f3d892ddf9441a5f9cdd4981100a0ddca892fe70179ab94cce3e17d93,True,"Only embedded station_id metadata changed; arrays, masks and support identical."
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST04/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST01/metadata.json,True,75cfcc414556474a77d9d586c9dad670aaf7a87fcedbc81fb4068d97a661373a,db9bd70e8e0f7e9cf6b5ed52366206afb81e7a9c617968cc461ff3b82fc480df,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST04/MODIS_halo7_ST04_2022-03-22_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST01/MODIS_halo7_ST01_2022-03-22_native.tif,True,1bbb18d6355a14185b4a435e8bcc3511563ddce8c32a26b16e15a9bcf2b79b11,1bbb18d6355a14185b4a435e8bcc3511563ddce8c32a26b16e15a9bcf2b79b11,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST04/raw/ST04_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST01/raw/ST01_halo7.json,True,056c9a28e37b9e26f05de62c8ad7fa91d7521a827643f0d3028ae046e746d258,68a850e9bdad6d1a3d937d2cadc8233f6ed747d49c90f892d38ddbb662d388aa,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST04/raw/ST04_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST01/raw/ST01_halo7.tif,True,f02fa000d83e5ea60a589370b9a5739622ee0fd9452331bffaff439eb50884ef,f02fa000d83e5ea60a589370b9a5739622ee0fd9452331bffaff439eb50884ef,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST04/RF25_halo7_ST04_2022-03-22_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST01/RF25_halo7_ST01_2022-03-22_20m.tif,True,0d2a844db519bb62079cd456af4b7995db5e48404319a2166b70741b0cf7e33c,60c06e1088f23190ab6fb24c557e58f85e853b92603b35d473a57c3131bf17e1,True,"Only embedded station_id metadata changed; arrays, masks and support identical."
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST05/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST05/metadata.json,False,8dd17987ead0b68346f85a7d42d82a271ba720ac3d9043f50b626e5852095b41,63c2c496e8f06acdce20a028bcca53ca34a7bdf2d893c49be19bd104fbfbb539,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST05/MODIS_halo7_ST05_2022-03-22_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST05/MODIS_halo7_ST05_2022-03-22_native.tif,False,f25dea7e396140a6ec331e9c9a9ca7c9898272d47e452301eb48a0852cdb626f,f25dea7e396140a6ec331e9c9a9ca7c9898272d47e452301eb48a0852cdb626f,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST05/raw/ST05_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST05/raw/ST05_halo7.json,False,e09a585e3b0e585dfd09903393a05ee379747ac67e683ca82b85e23cdf326ef3,09cefab70a6b722ab2ffdec83ab7cbbc0d5bb1321af70d75e575215c5a1c183f,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST05/raw/ST05_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST05/raw/ST05_halo7.tif,False,1a7e349d7354f27bcb33361750fbeed810c5a301f7d85fc85778349f780d9470,1a7e349d7354f27bcb33361750fbeed810c5a301f7d85fc85778349f780d9470,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST05/RF25_halo7_ST05_2022-03-22_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-22/ST05/RF25_halo7_ST05_2022-03-22_20m.tif,False,099ccd3171cf1b96e35b7aefeaa7e3d281857e9067fade6cece155c7e0b416a9,099ccd3171cf1b96e35b7aefeaa7e3d281857e9067fade6cece155c7e0b416a9,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST01/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST02/metadata.json,True,3af9abfb45f827347d7548231a2f21668e3a2c0ee08a3fbaaa17eba8a9cda9e1,c4c59135a92e42f62adffa43bdb7c81a342660cd6610d63b385298a0a5d1f2d6,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST01/MODIS_halo7_ST01_2022-03-30_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST02/MODIS_halo7_ST02_2022-03-30_native.tif,True,4c9a9243c927aa24d36b2ed21f24703963e2064cee9decb27a1b5cbe88402027,4c9a9243c927aa24d36b2ed21f24703963e2064cee9decb27a1b5cbe88402027,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST01/raw/ST01_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST02/raw/ST02_halo7.json,True,f0c7ce1a1a2b3fd96b545e1c5c3797e3b9606e96b22e210100f442d75cd63c10,25b8a0719fb655c6f3ab61a86f8caed387b74b2f1257cc11293e839c020901c4,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST01/raw/ST01_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST02/raw/ST02_halo7.tif,True,ca0dc562ac03689f27a521b64e5cbe6606afe152e640baf993f9a583a8e69c9d,ca0dc562ac03689f27a521b64e5cbe6606afe152e640baf993f9a583a8e69c9d,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST01/RF25_halo7_ST01_2022-03-30_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST02/RF25_halo7_ST02_2022-03-30_20m.tif,True,1fdb93b9bbdb12299998572f308099eb7e9983a5603a28afd411396136252f2e,0e113cb5bed4cdea5a1955b1fa1e1d52aac39ac0d804a496c1cb3d75cd46653a,True,"Only embedded station_id metadata changed; arrays, masks and support identical."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST02/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST03/metadata.json,True,47a23b2bee1bf3578813c47818e2af6b69b3547e6fc41a131ba88629d1d0314b,8d6601f58eaa5a4afc26aef3d5539a186b25b1549dcfbf1c0ab882d4b5fe4f2c,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST02/MODIS_halo7_ST02_2022-03-30_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST03/MODIS_halo7_ST03_2022-03-30_native.tif,True,4eaba03b28438dae5e46c9f3aeb78ba3967aadb737e350deb2dc94e4aace4120,4eaba03b28438dae5e46c9f3aeb78ba3967aadb737e350deb2dc94e4aace4120,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST02/raw/ST02_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST03/raw/ST03_halo7.json,True,6b4baf4994f78f22af98d6fe52de34e4c545f8980bd82dc23e76b393424405ee,655a08ae7aaf1280f76e1457f78bdf6c5bdc63f251c9aa2c145c945b91b27a36,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST02/raw/ST02_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST03/raw/ST03_halo7.tif,True,30da382ac0a400a1c51f120d9d5da28aabeb5b779f98bc734d304bb18f12066f,30da382ac0a400a1c51f120d9d5da28aabeb5b779f98bc734d304bb18f12066f,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST02/RF25_halo7_ST02_2022-03-30_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST03/RF25_halo7_ST03_2022-03-30_20m.tif,True,fb11e471f07ed575f2cc7d1001b6a0ce179aa649b12a4cfc35812f7752a58b1e,f15425c5dd503c301858fe0c2d163916f7c7be834be2f0d654f070a83d7c0698,True,"Only embedded station_id metadata changed; arrays, masks and support identical."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST03/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST04/metadata.json,True,963a848832a125e1a16aad008c3a9f9c213cb02aba5d639f04533684d0318d5f,35863ef8acf87b8dfb2fd767d9040c6161f8c691bfcba3da721db6067b3378c1,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST03/MODIS_halo7_ST03_2022-03-30_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST04/MODIS_halo7_ST04_2022-03-30_native.tif,True,5a784a017893b16efe5c95273e4b9a34075943efe56f26a6c8c089b68814f046,5a784a017893b16efe5c95273e4b9a34075943efe56f26a6c8c089b68814f046,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST03/raw/ST03_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST04/raw/ST04_halo7.json,True,605b1d9b0da78afbc11e03399ddd842bbc0aee562efc08c96ac2c8308fab8d01,0b9c0f78995eb14bdda34ae20bd5f5e50d9db77d5cd324f9672623b108894066,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST03/raw/ST03_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST04/raw/ST04_halo7.tif,True,957a8e546a7f007513feba9a104dc7e6ec6a679f3cbf653cc8ef6f164941ca1b,957a8e546a7f007513feba9a104dc7e6ec6a679f3cbf653cc8ef6f164941ca1b,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST03/RF25_halo7_ST03_2022-03-30_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST04/RF25_halo7_ST04_2022-03-30_20m.tif,True,6040c3256683a6ba5132d9c188624cedb4d7394bdf63ba04db0802d045cdc60b,73a52970d460ba0fb0435bb548a05dfbe5f2d1a948529bacf026edb081c0aceb,True,"Only embedded station_id metadata changed; arrays, masks and support identical."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST04/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST01/metadata.json,True,bf3b5e9a265ca9e10f89acbaa715afa9b5ffbb9a927d75eaca873fde15799ead,e29784c4f3e71d55ea28e548806636cd29febfb06b631f0f80b8d2a18a18a3b9,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST04/MODIS_halo7_ST04_2022-03-30_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST01/MODIS_halo7_ST01_2022-03-30_native.tif,True,dbdc33a992c59c24dc1336b841c39bdc576da055d57659ff0d3b01fbe45ffc43,dbdc33a992c59c24dc1336b841c39bdc576da055d57659ff0d3b01fbe45ffc43,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST04/raw/ST04_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST01/raw/ST01_halo7.json,True,2c0d4f000a71c6c204481c0f2d9ad7420ed89d21d9601054e8dc3707bce44828,8b4d21845e7cdf24ebe781a4242033cab24828292dc54820f678815beb461e71,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST04/raw/ST04_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST01/raw/ST01_halo7.tif,True,a62c485662a02cb7bf2fd014e56f285b7d29edf42a0936425527b538049dad64,a62c485662a02cb7bf2fd014e56f285b7d29edf42a0936425527b538049dad64,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST04/RF25_halo7_ST04_2022-03-30_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST01/RF25_halo7_ST01_2022-03-30_20m.tif,True,07a603edcfcfbfdadaf867ad1b19fc3b5aed274a0b40bf3b5bc536b601dcedb8,e2254955ffac01e72feaa580c7f7f3947d86bcf0d261ee235831e5dd9b6f94c5,True,"Only embedded station_id metadata changed; arrays, masks and support identical."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST05/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST05/metadata.json,False,7e8103db8233593892d22896a77a77477c0d38b9220c83e7c54301ce80245598,1487cef6f2fb2289e5fa886ea7299e30477693126177a9de4ff1cc8162c0227f,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST05/MODIS_halo7_ST05_2022-03-30_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST05/MODIS_halo7_ST05_2022-03-30_native.tif,False,75ebe08160e8d12e13b14e82b099ad8179dd44a2a6a800e7abc668de92a3c5b8,75ebe08160e8d12e13b14e82b099ad8179dd44a2a6a800e7abc668de92a3c5b8,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST05/raw/ST05_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST05/raw/ST05_halo7.json,False,f7b19f5454cde89e0c468226f023343b5db0144d327a971e4f7be25774656527,d8cca72cce36efd9e93a1b8046d07c327d2ce6ead043fd2690f8d049e878e4a4,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST05/raw/ST05_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST05/raw/ST05_halo7.tif,False,84aca1677c3d9f02e084b63ace23cb339b23b64a0c6e40fac84aeb0800dc3fc7,84aca1677c3d9f02e084b63ace23cb339b23b64a0c6e40fac84aeb0800dc3fc7,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST05/RF25_halo7_ST05_2022-03-30_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-03-30/ST05/RF25_halo7_ST05_2022-03-30_20m.tif,False,e8b396fc508e09a87a92760d3e3f5254013ba4b4bf3e2f2a7dc85b3623e0c619,e8b396fc508e09a87a92760d3e3f5254013ba4b4bf3e2f2a7dc85b3623e0c619,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST01/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST02/metadata.json,True,a899ae87bc9af25d4af7a103d474d10866d251bdd988af214165f287c6b8144a,5bdad95aec4f2f7b5db3c5942eaedd461f605f977e194a52771cf10a68c2bf34,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST01/MODIS_halo7_ST01_2022-04-07_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST02/MODIS_halo7_ST02_2022-04-07_native.tif,True,96f4b4058359fbc2e90d3f3cf13ddc3a15861aa244b61689dcad6d9db5e85771,96f4b4058359fbc2e90d3f3cf13ddc3a15861aa244b61689dcad6d9db5e85771,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST01/raw/ST01_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST02/raw/ST02_halo7.json,True,d66726d2a5fe9540915c8efc23ca18bc04d76d5604c343801615dddaa0fce0dd,5d32f56d1b67e199de7aded8d62bf2ad053c37a85c55d7745947ac4850ef178b,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST01/raw/ST01_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST02/raw/ST02_halo7.tif,True,109f7a705bbf3b12587a53fad515e44c31b933505b27f1de92ad44f120749410,109f7a705bbf3b12587a53fad515e44c31b933505b27f1de92ad44f120749410,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST01/RF25_halo7_ST01_2022-04-07_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST02/RF25_halo7_ST02_2022-04-07_20m.tif,True,745bf267f2f19d71455657bdf89657848b75347ecb87014d206cb0c69b7234ce,710ae98d53c96213a225b3d6a2d05a2e4d0e2de1e5e5b9287af0eb6095f33036,True,"Only embedded station_id metadata changed; arrays, masks and support identical."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST02/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST03/metadata.json,True,dd98a9a7e4966d8f811fede047241a50000cfa0b7bf60947c1cc3c11e50dd17e,b54f7b48c0f811ffca28c907de46f5e63f8575d36010316e8acb59c035ae5de9,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST02/MODIS_halo7_ST02_2022-04-07_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST03/MODIS_halo7_ST03_2022-04-07_native.tif,True,1f7d41a4489b4dd2c3c147b4a4946735951e73b028a67bce375bee5b764d3416,1f7d41a4489b4dd2c3c147b4a4946735951e73b028a67bce375bee5b764d3416,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST02/raw/ST02_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST03/raw/ST03_halo7.json,True,9a333558f61aa025b65b334ab3153b84fb189244d464fb02b1714e0b762b80ef,0453614f7b32674eea6091a1d240bff18b03bb43aa68b0f1a1b3478fbe05d7c4,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST02/raw/ST02_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST03/raw/ST03_halo7.tif,True,05ce17f4068ce528775fd797d8b3737b998208e3dfdd7e06095784a0002fc0b6,05ce17f4068ce528775fd797d8b3737b998208e3dfdd7e06095784a0002fc0b6,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST02/RF25_halo7_ST02_2022-04-07_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST03/RF25_halo7_ST03_2022-04-07_20m.tif,True,bda5fb94ebc927ebee5d5a155228ef93bbb63bd10145b8b192b0a0566d8e7b8c,ed3711c8b962b0dad45149df064b1fadcf0043beee3c70f2e4de9c6497b908a7,True,"Only embedded station_id metadata changed; arrays, masks and support identical."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST03/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST04/metadata.json,True,5dbcc72366fcbbefffcc49b1c3326f4247dcfe367862f1f2d61b2171ed604ba2,bef1774ca7ab011ebf787aa745aabc619ccb0f4e9cfc1cfac43fbd97a22ce943,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST03/MODIS_halo7_ST03_2022-04-07_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST04/MODIS_halo7_ST04_2022-04-07_native.tif,True,3fbbc96deee6cf29c5061d47a547b958a6b1bcc5faa8c14cd5ae9eeb6a408e46,3fbbc96deee6cf29c5061d47a547b958a6b1bcc5faa8c14cd5ae9eeb6a408e46,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST03/raw/ST03_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST04/raw/ST04_halo7.json,True,ecf5b817bf233dc9559da59fdca0b922e9ec6e18c83857766ef0bffc24d7bbda,6e69a80d953afd591014f6aa078d727e1221967a031a87f0f6e428d3dabc2216,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST03/raw/ST03_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST04/raw/ST04_halo7.tif,True,ddd3cba2aaa202e85a09f142a7f28235e6e07162972052a39179309c843bb3d5,ddd3cba2aaa202e85a09f142a7f28235e6e07162972052a39179309c843bb3d5,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST03/RF25_halo7_ST03_2022-04-07_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST04/RF25_halo7_ST04_2022-04-07_20m.tif,True,062783631688af84f7ba8dc30899af2f01f2d797460237f2bef7b1174b9593a4,0a506cb55f391b481e43fa2534162b8b24a9d937e74ba68cb2ef4bdc4920211f,True,"Only embedded station_id metadata changed; arrays, masks and support identical."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST04/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST01/metadata.json,True,be837cbf5d3a383f711c65ca3345ca9676b2e405f1783e2f2619ae6095ecc652,8d6c92eec86b4322f43b27c3ddb22a6b605ae7131acc6952d6ec5ceeab8a00bb,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST04/MODIS_halo7_ST04_2022-04-07_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST01/MODIS_halo7_ST01_2022-04-07_native.tif,True,803cb4e6fe815c7fad72e5105b8f6bbad6c57042d2684e0c66ced7c878730f86,803cb4e6fe815c7fad72e5105b8f6bbad6c57042d2684e0c66ced7c878730f86,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST04/raw/ST04_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST01/raw/ST01_halo7.json,True,2cf646dc36a49e8808d5a2948ada0a6c6ddedd502a546b197e4da54fc96e52d4,e1b85a2a065e23b3f91b15c94e8b75a64f04477440f9f3c7badf85507e7c5a33,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST04/raw/ST04_halo7.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST01/raw/ST01_halo7.tif,True,82797219675ecdde2bb74db5380cd61f17138743bf19ee2e08d4ecbf6bbf5ab5,82797219675ecdde2bb74db5380cd61f17138743bf19ee2e08d4ecbf6bbf5ab5,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST04/RF25_halo7_ST04_2022-04-07_20m.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST01/RF25_halo7_ST01_2022-04-07_20m.tif,True,73f0d7cfe72701c08bf72338a6f747ccdf2550046ba8e94a28bb3313fae365db,8c7a6477512902b2c73c719af6ec2686581de6264b0bffa75042254511ff63d1,True,"Only embedded station_id metadata changed; arrays, masks and support identical."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST05/metadata.json,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST05/metadata.json,False,b21ec93e71adb0e171c6c551f331f618a64cbc0286e6bb7402d05009c32f0b89,409bc7b0edf4053a4b4dd33ca6dd429ee3a69d389e4e39c6a341f4e7646abafd,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST05/MODIS_halo7_ST05_2022-04-07_native.tif,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST05/MODIS_halo7_ST05_2022-04-07_native.tif,False,d5d85069b9e941e516f5b78b27a992f1da5d8482f2f32300ebd0b2405a2bbec7,d5d85069b9e941e516f5b78b27a992f1da5d8482f2f32300ebd0b2405a2bbec7,False,Bytes identical; physical identity path may be renamed.
outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST05/raw/ST05_halo7.json,outputs/evaluation/field_validation/local_halo7_products/2022-04-07/ST05/raw/ST05_halo7.json,False,fdc1e2400ef08fb4d4e9bf4bf5386d0460ed95756283dc9bba3bbdf94a76c9fd,b96defc28f5485f3c83fdd32d1357a2b3af19dc483bab46f823da216e27622e0,True,"Current identity labels, paths, metadata, workbook packaging, derived output or station pair-key digest; scientific values preserved."
